parent,distance,keytag,importance,biz_ext,type,photos,building,typecode,shopinfo,poiweight,adname,featured_reviews_remake,tel,id,address,space_num,pname,biz_type,cityname,childtype,atag,name,location,shopid,favorite_num,featured_reviews,category,query_grid_id,page
B0H2JSUKD2,[],小吃快餐,[],[],餐饮服务;快餐厅;快餐厅,[],[],050300,0,[],雁塔区,[],17791255240,B0H2OHF15N,曲江新区西影路508号西影电影圈子TIME三层312B,[],陕西省,diner,西安市,202,黄焖鸡米饭,金香华黄焖鸡米饭(西影店)(暂停营业),"108.970555,34.222222",[],[],[],catering,388,4
[],[],商场,[],[],购物服务;商场;商场,[],[],060100,0,[],雁塔区,[],029-85201111,B0H2JSUKD2,西影路496号,[],陕西省,[],西安市,[],[],西影TIME,"108.970589,34.222354",[],[],[],shopping,388,1
B0H2JSUKD2,[],啤酒屋,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],雁塔区,[],[],B0K16ZLZ55,西影路496号西影TIME F1层,[],陕西省,[],西安市,202,[],FEVER Taproom,"108.970347,34.221865",[],[],[],shopping,388,1
B0H2JSUKD2,[],摄影摄像机,[],[],购物服务;家电电子卖场;数码电子,[],[],060306,0,[],雁塔区,[],029-85515283;17788050917;18791994006,B0L35ADU1A,西影路西影TIME2层-09D,[],陕西省,[],西安市,202,[],印象富士·官方认证体验店(西影TIME店),"108.970585,34.222107",[],[],[],shopping,388,1
B0H2JSUKD2,[],箱包,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,1,[],雁塔区,[],18600883222,B0KDYHXJA4,西影TIME一层Rosy Blue总店,[],陕西省,[],西安市,202,[],Rosy Blue(西影TIME店),"108.970320,34.222352",[],[],[],shopping,388,1
B001D06X8X,[],五金,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],雁塔区,[],[],B001D06EKO,大雁塔街道西影路606号市委党校门面房,[],陕西省,[],西安市,320,[],方源五金(市委党校小区店),"108.968213,34.223077",[],[],[],shopping,388,1
B0H2JSUKD2,[],DIY陶艺,[],[],购物服务;专卖店;专营店,[],[],061200,0,[],雁塔区,[],18710822986,B0KU319DHK,西影路496号西影TIME 2层,[],陕西省,[],西安市,202,[],古玛陶艺·绘画体验馆(西影店),"108.970445,34.222470",[],[],[],shopping,388,1
[],[],母婴用品,[],[],购物服务;专卖店;儿童用品店,[],[],061207,0,[],雁塔区,[],[],B0FFFBQTB4,西影路585号路南,[],陕西省,[],西安市,[],[],小飞象母婴用品(大雁塔北广场店),"108.969612,34.223519",[],[],[],shopping,388,1
B001D06X8X,[],特产,[],[],购物服务;专卖店;土特产专卖店,[],[],061214,0,[],雁塔区,[],15339073142,B0LA447XMJ,大雁塔街道西影路606号委党校家属院,[],陕西省,[],西安市,320,[],泰诺烟酒茶(陕西特产),"108.968045,34.223102",[],[],[],shopping,388,1
[],[],数码配件,[],[],购物服务;专卖店;专营店,[],[],061200,0,[],雁塔区,[],13609125227;18966843641,B0H62MZE8L,西影电影园区西影TIME2楼2-11D唯卓仕体验空间,[],陕西省,[],西安市,[],[],Viltrox唯卓仕西安体验店,"108.970648,34.222014",[],[],[],shopping,388,1
B0H2JSUKD2,[],拳击,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,1,[],雁塔区,[],18092698050,B0JGTRUY6T,曲江新区西影路512号西影TIME2层W-BOXING,[],陕西省,[],西安市,202,[],W-BOXING(西影店),"108.970387,34.222731",[],[],[],shopping,388,1
[],[],日杂店,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],雁塔区,[],18192301035;18709210931,B001D1491U,西影路63号金裕花园旁边,[],陕西省,[],西安市,[],[],蓝月百货商店,"108.969625,34.223501",[],[],[],shopping,388,1
[],[],便利店,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],雁塔区,[],13891948202;15829659995,B001D12LIP,西影路63号(金裕云顶门口),[],陕西省,[],西安市,[],[],好运来便利店(西影路店),"108.969699,34.223537",[],[],[],shopping,388,1
B001D06X8X,[],门窗,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],雁塔区,[],029-85519669;18091843546,B0FFF9WGPV,乐游路西安市委党校(大雁塔地铁站C东南口步行330米),[],陕西省,[],西安市,320,[],王力安全门(西影路店),"108.967912,34.223063",[],[],[],shopping,388,1
B0H2JSUKD2,[],剧场,[],[],体育休闲服务;影剧院;剧场|购物服务;购物相关场所;购物相关场所,[],[],080603|060000,0,[],雁塔区,[],18602998028,B0KA1SQBTK,西影路508号西影TIME二楼,[],陕西省,[],西安市,202,[],玩笑喜剧脱口秀(西影店),"108.970607,34.222566",[],[],[],shopping,388,1
B001D06X8X,[],五金,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],雁塔区,[],13572445786,B001D0743W,西影路606号市委党校小区,[],陕西省,[],西安市,320,[],兴达五金土杂店(市委党校小区店),"108.967923,34.223086",[],[],[],shopping,388,1
B001D06X8X,[],五金,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],雁塔区,[],13991380930;18092583721,B001D06U2U,市委党校小区北门旁(大雁塔地铁站C东南口步行320米),[],陕西省,[],西安市,320,[],荣兴五金(市委党校小区店),"108.967902,34.223103",[],[],[],shopping,388,1
B001D06X8X,[],门窗,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],雁塔区,[],029-85519669,B001D0WV3Z,西影路606号市委党校小区,[],陕西省,[],西安市,320,[],盼盼安全门(西影路店),"108.967850,34.223085",[],[],[],shopping,388,1
B001D06X8X,[],五金,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,1,[],雁塔区,[],029-85516057;13991105252,B0FFIN679P,西影路612号市委党校家属院西隔壁,[],陕西省,[],西安市,320,[],东成精品电动工具-手动工具五金辅料,"108.967464,34.222978",[],[],[],shopping,388,1
B001D06X8X,[],五金,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],雁塔区,[],13186020291,B0FFG0XK1V,市委党校小区北门旁(大雁塔地铁站C东南口步行320米),[],陕西省,[],西安市,320,[],联塑(市委党校小区店),"108.967835,34.223088",[],[],[],shopping,388,1
B001D06X8X,[],五金,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],雁塔区,[],18792395067,B0J199YTKD,市委党校4号家属楼606号,[],陕西省,[],西安市,320,[],金德管业,"108.967851,34.223104",[],[],[],shopping,388,1
B0H2JSUKD2,[],花卉,[],[],购物服务;购物相关场所;购物相关场所,[],[],060000,0,[],雁塔区,[],18064358375,B0LRB9NZU9,西影路496号西影TIME F3层,[],陕西省,[],西安市,202,[],阁·灵感花坞(鲜花店·玫瑰花·生日花束),"108.970625,34.222075",[],[],[],shopping,388,1
B001D06X8X,[],五金,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],雁塔区,[],13072982628;18309202125,B001D0759O,西影路606号(大雁塔地铁站C东南口步行350米),[],陕西省,[],西安市,320,[],杨标电动工具(市委党校小区店),"108.967622,34.223096",[],[],[],shopping,388,1
[],[],五金,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],雁塔区,[],[],B0FFF9WGPT,大雁塔街道西影路621号光彩灯具城装饬材料西厅,[],陕西省,[],西安市,[],[],雁塔五金店,"108.967744,34.223096",[],[],[],shopping,388,1
[],[],烟酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,1,[],雁塔区,[],17792680111,B0I1VC28IT,西影路601天豪花园01号商铺,[],陕西省,[],西安市,[],[],陕西省糖酒副食有限公司旗舰店,"108.968265,34.223458",[],[],[],shopping,388,1
B001D0WGRR,[],特产,[],[],购物服务;专卖店;土特产专卖店,[],[],061214,0,[],雁塔区,[],[],B0LAMY0RWA,大雁塔街道西影路金裕花园小区南门口,[],陕西省,[],西安市,320,[],陕西特产,"108.969622,34.223518",[],[],[],shopping,388,1
B001D06X8X,[],白酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,0,[],雁塔区,[],[],B0G3JK2FDL,西影路606号市委党校小区,[],陕西省,[],西安市,320,[],玉霞烟酒(市委党校小区店),"108.967796,34.223088",[],[],[],shopping,388,2
B0H2JSUKD2,[],剧院,[],[],购物服务;购物相关场所;购物相关场所,[],[],060000,0,[],雁塔区,[],[],B0KUC52DMW,西影路496号西影TIME,[],陕西省,[],西安市,202,[],comedy(西影TIME店),"108.970760,34.222433",[],[],[],shopping,388,2
B0H2JSUKD2,[],服装店,[],[],购物服务;购物相关场所;购物相关场所,[],[],060000,1,[],雁塔区,[],[],B0K2LAEUYJ,西影路512号西影TIME,[],陕西省,[],西安市,202,[],西影•花样十七(西影TIME店),"108.970815,34.222195",[],[],[],shopping,388,2
B001D06X8X,[],门窗,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],雁塔区,[],[],B001D06AS9,西影路606号市党校家属院内,[],陕西省,[],西安市,320,[],步阳防盗门(西影路店),"108.967700,34.223105",[],[],[],shopping,388,2
B001D0WGRR,[],小吃快餐,[],[],购物服务;购物相关场所;购物相关场所|餐饮服务;餐饮相关场所;餐饮相关,[],[],060000|050000,0,[],雁塔区,[],029-89353791,B0L65CJRAF,西影路63号金裕花园二期1幢1单元1层10109号,[],陕西省,[],西安市,320,牛肉水饺,利味记牛肉水饺专家(西影路店),"108.970369,34.223561",[],[],[],shopping,388,2
B001D0WGRR,[],便利店,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],雁塔区,[],15829202719,B0FFHRMV0N,西影路63号金裕云顶一层,[],陕西省,[],西安市,320,[],每一天便利店(西影路1店),"108.970429,34.223555",[],[],[],shopping,388,2
B001D06X8X,[],白酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,0,[],雁塔区,[],[],B0FFF9WGPS,西影路606号(大雁塔地铁站C东南口步行280米),[],陕西省,[],西安市,320,[],歆焘烟酒(市委党校小区店),"108.967348,34.223095",[],[],[],shopping,388,2
[],[],五金,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,1,[],雁塔区,[],18392139118,B0FFGXF61D,大雁塔地铁站C东南口步行280米,[],陕西省,[],西安市,[],[],日丰管(市委党校小区店),"108.967432,34.223125",[],[],[],shopping,388,2
B0FFJ0EDV6,[],烟酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,1,[],雁塔区,[],13572017067,B0GRU5653J,芙蓉西路雁塔天宸12栋10110,[],陕西省,[],西安市,320,[],贵州茅台习酒(西影厂店),"108.969879,34.220877",[],[],[],shopping,388,2
B001D06YRC,[],汉服,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,1,[],雁塔区,[],13259858662,B0J23UBTIE,天豪花园2号楼30301,[],陕西省,[],西安市,320,[],西安市雁塔区锦里阁汉服馆(天豪花园店),"108.968061,34.224026",[],[],[],shopping,388,2
B001D0WGRR,[],水果店,[],[],购物服务;购物相关场所;购物相关场所,[],[],060000,0,[],雁塔区,[],029-85219398,B0FFF659VR,西影路西段市委党校对面金裕云顶大厦1层,[],陕西省,[],西安市,320,[],"宏达果业,白水苹果","108.970511,34.223560",[],[],[],shopping,388,2
[],[],咖啡,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],雁塔区,[],18149212999,B0LUGSE97Y,芙蓉西路106号雅致酒店与汉庭酒店中间商铺,[],陕西省,[],西安市,[],"杨枝甘露,生椰拿铁",库迪咖啡(西影芙蓉西路店),"108.970278,34.220918",[],[],[],shopping,388,2
B001D0WGRR,[],便利店,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],雁塔区,[],[],B0L1317RKE,西影路63号金裕云顶,[],陕西省,[],西安市,320,[],好又便利店,"108.969875,34.223675",[],[],[],shopping,388,2
[],[],烟酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,0,[],雁塔区,[],029-89555026;19992855085,B0JBPHARJ3,芙蓉西路106号,[],陕西省,[],西安市,[],[],万地酒业(芙蓉西路店),"108.970277,34.220878",[],[],[],shopping,388,2
[],[],菜店,[],[],购物服务;综合市场;蔬菜市场,[],[],060705,0,[],雁塔区,[],[],B0IRAXWJBL,芙蓉西路与西影路辅路交叉口南200米,[],陕西省,[],西安市,[],[],宽鱼蔬果,"108.970821,34.221398",[],[],[],shopping,388,2
B001D06X8X,[],管材管件,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],雁塔区,[],18092419726,B0FFG3ZEHO,市委党校小区西边门面房伟星管业,[],陕西省,[],西安市,320,[],伟星日丰五金钢材(大雁塔店),"108.967121,34.223104",[],[],[],shopping,388,2
B001D06X8X,[],五金,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],雁塔区,[],18292495928,B0FFGC4PKK,西影路市委党校小区西边门面房日丰管,[],陕西省,[],西安市,320,[],伟星地暖(光彩灯具城店),"108.967067,34.223057",[],[],[],shopping,388,2
[],[],便利店,[],[],购物服务;购物相关场所;购物相关场所,[],[],060000,0,[],雁塔区,[],[],B0JDCR563N,芙蓉西路106号,[],陕西省,[],西安市,[],[],缤果生活24小时便利店(芙蓉西路店),"108.970235,34.220862",[],[],[],shopping,388,2
B001D06X8X,[],便利店,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],雁塔区,[],18909290959,B0FFI2NC6D,市委党校小区北门西80米,[],陕西省,[],西安市,320,[],雁粮便利店(市委党校小区店),"108.966818,34.223071",[],[],[],shopping,388,2
[],[],特产,[],[],购物服务;购物相关场所;购物相关场所,[],[],060000,0,[],雁塔区,[],13466273705,B0LGCRU8YE,芙蓉西路106号,[],陕西省,[],西安市,[],[],陕大拿陕西特产工厂直营店(芙蓉西路店),"108.970334,34.220697",[],[],[],shopping,388,2
B001D06X8X,[],门窗,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],雁塔区,[],[],B0G3FUL6GA,西影路606号市委党校小区,[],陕西省,[],西安市,320,[],睿新门窗(市委党校小区店),"108.967018,34.223093",[],[],[],shopping,388,2
[],[],烟酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,0,[],雁塔区,[],[],B0K3HYLU4Z,芙蓉西路与西影路辅路交叉口南260米,[],陕西省,[],西安市,[],[],酒界国酒馆,"108.970269,34.220794",[],[],[],shopping,388,2
B0FFJ0EDV6,[],烟酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,0,[],雁塔区,[],13572570634,B0GR1X0LY5,芙蓉西路106号(雅致酒店对面),[],陕西省,[],西安市,320,[],秦唐酒业(雁塔天宸店),"108.969888,34.220475",[],[],[],shopping,388,2
B0FFJ0EDV6,[],汉服,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],雁塔区,[],[],B0L2Z53EWY,芙蓉西路3888号雁塔天宸,[],陕西省,[],西安市,320,[],苮莳华服汉服妆造店,"108.969470,34.220527",[],[],[],shopping,388,2
[],[],五金,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],雁塔区,[],15129009997;18161865110,B0LA7PKV38,西影路光彩灯具城东厅1号附1号,[],陕西省,[],西安市,[],[],解氏锁业五金店,"108.966778,34.223462",[],[],[],shopping,388,2
[],[],木材板材,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],雁塔区,[],13571930444,B0J3CSED65,西影路光彩灯城东厅A1209,[],陕西省,[],西安市,[],[],龙牌泰山石膏板'(光彩灯城店)脚手架出租,"108.966642,34.223414",[],[],[],shopping,388,3
B001D0759M,[],超市,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],雁塔区,[],13032972605,B0FFF659VL,西影路63号雁影华庭F1层,[],陕西省,[],西安市,202,[],源东超市(西影路店),"108.971128,34.223597",[],[],[],shopping,388,3
[],[],木材板材,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],雁塔区,[],17392261205,B0I247QP5X,大雁塔光彩灯具城一楼东廊A1213号,[],陕西省,[],西安市,[],[],八达木业(板材石膏板轻钢龙骨),"108.966719,34.223657",[],[],[],shopping,388,3
[],[],特产,[],[],购物服务;购物相关场所;购物相关场所,[],[],060000,0,[],雁塔区,[],15515742222,B0L61MK5IV,维也纳国际酒店西安大雁塔店东门旁,[],陕西省,[],西安市,[],[],陕大拿陕西特产工厂直营店(西影店),"108.967554,34.223972",[],[],[],shopping,388,3
[],[],布艺家纺,[],[],购物服务;家居建材市场;布艺市场,[],[],060605,0,[],雁塔区,[],13891926001,B0LGDDI8SE,西影路621号光彩灯具城一楼东廊A1201窗帘壁布窗帘定制安装乳胶漆,[],陕西省,[],西安市,[],[],沐丝国际壁布.窗帘(大雁塔店),"108.966737,34.223403",[],[],[],shopping,388,3
[],[],灯具,[],[],购物服务;家居建材市场;灯具瓷器市场,[],[],060606,0,[],雁塔区,[],19523196586,B0L2270PAB,西影路光彩灯具城一楼A1103号,[],陕西省,[],西安市,[],[],线型灯 磁吸轨道灯,"108.966786,34.223419",[],[],[],shopping,388,3
[],[],地板,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],雁塔区,[],13571910077;17791455176,B0FFF5P044,西影路光彩灯具A1202,[],陕西省,[],西安市,[],[],赛欧地板(光彩灯具城店),"108.966652,34.223347",[],[],[],shopping,388,3
B001D0759M,[],白酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,0,[],雁塔区,[],13649288613,B0FFFRS6S1,西影路63号雁影华庭1层,[],陕西省,[],西安市,202,[],铭仁烟酒商店(雁影华庭店),"108.970996,34.223573",[],[],[],shopping,388,3
[],[],建材市场,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],雁塔区,[],[],B0FFF9WEJL,西影路621号(大雁塔地铁站D东北口步行200米),[],陕西省,[],西安市,[],[],大雁塔装饰材料市场(西影路店),"108.966768,34.223514",[],[],[],shopping,388,3
[],[],汉服,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],雁塔区,[],18602994182,B0J2VUAZW8,西影路辅路与芙蓉东路交叉口东40米,[],陕西省,[],西安市,[],[],锦熙阁汉服馆,"108.966376,34.222871",[],[],[],shopping,388,3
B001D06YRC,[],服饰鞋包,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,1,[],雁塔区,[],15353590871,B0KAC71BAM,大雁塔街道天豪花园2号楼12楼11203室,[],陕西省,[],西安市,320,[],美人渡汉服馆(天豪花园店),"108.968093,34.224264",[],[],[],shopping,388,3
B001D064UU,[],五金,[],[],购物服务;家居建材市场;灯具瓷器市场,[],[],060606,0,[],雁塔区,[],13519164983,B0HAH7JXOQ,光彩灯具城一楼大厅C1304,[],陕西省,[],西安市,202,[],津成正泰电线电缆桥架铁管水电材料公牛开关灯具大全(光彩灯具城店),"108.966688,34.223487",[],[],[],shopping,388,3
B001D064UU,[],公司,[],[],购物服务;家居建材市场;厨卫市场,[],[],060604,1,[],雁塔区,[],18629143480,B0FFHDLJKR,光彩灯具城T1819号罗马柱背景墙测量设计加工制作安装一条龙服务飘窗过门石刻字拼花石材异型工程石材全屋定制,[],陕西省,[],西安市,202,[],创新石材有限公司,"108.966605,34.223462",[],[],[],shopping,388,3
[],[],五金,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],雁塔区,[],17778938591,B0FFH7RKZM,光彩灯具城停车场,[],陕西省,[],西安市,[],[],正泰津成电线电缆灯具水电料(大雁塔总店),"108.966498,34.223552",[],[],[],shopping,388,3
B0FFJ0EDV6,[],汉服,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],雁塔区,[],[],B0L1451GA4,芙蓉西路3888号雁塔天宸,[],陕西省,[],西安市,320,[],九彩汉服馆,"108.969925,34.220425",[],[],[],shopping,388,3
[],[],门类,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],雁塔区,[],15291576755;18729385556,B0H1SCISRR,光彩灯具城一楼东廊A1228(维也纳酒店隔壁第一个通道),[],陕西省,[],西安市,[],[],重庆广鸿门业(大雁塔店),"108.966400,34.223370",[],[],[],shopping,388,3
B001D06YRC,[],内衣店,[],[],购物服务;专卖店;专营店,[],[],061200,0,[],雁塔区,[],[],B0L3H78W9I,西影路甲18号天豪花园,[],陕西省,[],西安市,320,[],西安市雁塔区小萌内衣店,"108.968111,34.224195",[],[],[],shopping,388,3
[],[],涂料,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,1,[],雁塔区,[],18049183807,B0LDVRZ9CY,光彩灯具城东厅A1号,[],陕西省,[],西安市,[],[],多乐士专卖店(大雁塔),"108.966695,34.223357",[],[],[],shopping,388,3
[],[],建材,[],[],购物服务;家居建材市场;灯具瓷器市场,[],[],060606,0,[],雁塔区,[],18992010333,B001D064UU,西影路619号光彩灯具城,[],陕西省,[],西安市,[],[],光彩灯具城,"108.966420,34.223890",[],[],[],shopping,388,3
[],[],集成吊顶,[],[],购物服务;家居建材市场;厨卫市场|购物服务;家居建材市场;建材五金市场,[],[],060604|060603,0,[],雁塔区,[],15191885686;15229279856,B0K3M7KKGN,大雁塔光彩灯具城1楼海尔智能浴霸吊顶东通道A1206,[],陕西省,[],西安市,[],[],海尔智能浴霸吊顶,"108.966587,34.223417",[],[],[],shopping,388,3
